Year,Semester,Quiz/Exam,Student ID,Coding Problem,Earned Score,Maximum Score,Distance,Distance Z-score
2013,fall,midterm1,s4818f91f,ExclusiveOR,10,10,4.518518518518518,-0.5711260715294756
2013,fall,midterm1,s55ec4057,ExclusiveOR,10,10,5.777777777777778,-0.1759865220410591
2013,fall,midterm1,s6c6b85b5,ExclusiveOR,10,10,4.518518518518518,-0.5711260715294756
2013,fall,midterm1,s7c1c9d2e,ExclusiveOR,10,10,8.37037037037037,0.6375360798468569
2013,fall,midterm1,s7dfc8641,ExclusiveOR,10,10,4.37037037037037,-0.6176130773516422
2013,fall,midterm1,s8d81cf8b,ExclusiveOR,10,10,6.148148148148148,-0.0597690074856426
2013,fall,midterm1,s9bd61dd,ExclusiveOR,10,10,6.222222222222222,-0.0365255045745591
2013,fall,midterm1,s9c2e126f,ExclusiveOR,10,10,16.074074074074073,3.054860382599521
2013,fall,midterm1,sa57ba5b5,ExclusiveOR,10,10,6.518518518518518,0.0564485070697739
2013,fall,midterm1,sabe62f19,ExclusiveOR,10,10,13.037037037037036,2.1018767632451056
2013,fall,midterm1,sac345013,ExclusiveOR,10,10,5.555555555555555,-0.2457170307743091
2013,fall,midterm1,sb6c9f56a,ExclusiveOR,10,10,5.555555555555555,-0.2457170307743091
2013,fall,midterm1,sbe8b1628,ExclusiveOR,10,10,4.518518518518518,-0.5711260715294756
2013,fall,midterm1,scad74c3a,ExclusiveOR,10,10,5.925925925925926,-0.1294995162188925
2013,fall,midterm1,sce9b742f,ExclusiveOR,10,10,16.074074074074073,3.054860382599521
2013,fall,midterm1,sd9c4ec42,ExclusiveOR,10,10,4.7407407407407405,-0.5013955627962257
2013,fall,midterm1,sea639169,ExclusiveOR,10,10,4.7407407407407405,-0.5013955627962257
2013,fall,midterm1,sef2a3ebc,ExclusiveOR,10,10,4.518518518518518,-0.5711260715294756
2013,fall,midterm1,sf1424e10,ExclusiveOR,10,10,4.518518518518518,-0.5711260715294756
2013,fall,midterm1,sfc3bcc7d,ExclusiveOR,10,10,5.703703703703703,-0.1992300249521425
2013,fall,midterm1,sfee6ffa8,ExclusiveOR,10,10,6.444444444444445,0.0332050041586908
2013,spring,quiz4,s18f746e0,FactorialFor,5,5,4.025,-0.4791075378319521
2013,spring,quiz4,s23f81012,FactorialFor,5,5,5.65,0.230632088806265
2013,spring,quiz4,s2ccaa61c,FactorialFor,5,5,3.325,-0.7848415308453381
2013,spring,quiz4,s2f86ca57,FactorialFor,5,5,9.375,1.85757369448464
2013,spring,quiz4,s407c0b0f,FactorialFor,5,5,4.825,-0.1296972601023683
2013,spring,quiz4,s418802b8,FactorialFor,5,5,9.3,1.824816480947492
2013,spring,quiz4,s45820bee,FactorialFor,5,5,3.325,-0.7848415308453381
2013,spring,quiz4,s483bc3e,FactorialFor,5,5,3.325,-0.7848415308453381
2013,spring,quiz4,s564281ce,FactorialFor,5,5,4.825,-0.1296972601023683
2013,spring,quiz4,s568e6c7b,FactorialFor,5,5,4.825,-0.1296972601023683
2013,spring,quiz4,s57c38b49,FactorialFor,5,5,4.825,-0.1296972601023683
2013,spring,quiz4,s5abb4733,FactorialFor,5,5,12.425,3.1897003783286784
2013,spring,quiz4,s5bd13671,FactorialFor,5,5,6.725,0.7001521495053931
2013,spring,quiz4,s5fd2eeb1,FactorialFor,5,5,3.325,-0.7848415308453381
2013,spring,quiz4,s663f70e4,FactorialFor,5,5,7.1,0.8639382171911355
2013,spring,quiz4,s6d684e40,FactorialFor,5,5,3.325,-0.7848415308453381
2013,spring,quiz4,s764d3697,FactorialFor,5,5,4.45,-0.2934833277881108
2013,spring,quiz4,s7685a175,FactorialFor,5,5,5.675,0.2415511599853143
