,Year,Semester,Quiz/Exam,Student ID,Coding Problem,Earned Score,Maximum Score,Distance,Distance Z-score
8,2013,fall,midterm1,s3752a3d2,Cardio,10,10,11.8,-0.7475185879488201
9,2013,fall,midterm1,s3871c520,Cardio,10,10,15.1,0.6911622790422924
10,2013,fall,midterm1,s3b5db8f5,Cardio,10,10,11.075,-1.063592414787777
11,2013,fall,midterm1,s3f27df0f,Cardio,10,10,10.775,-1.1943815845142418
12,2013,fall,midterm1,s4818f91f,Cardio,10,10,11.025,-1.0853906097421877
13,2013,fall,midterm1,s55ec4057,Cardio,10,10,11.9,-0.7039221980399987
14,2013,fall,midterm1,s6c6b85b5,Cardio,10,10,13.025,-0.2134628115657555
15,2013,fall,midterm1,s73afdd31,Cardio,10,10,10.95,-1.1180879021738044
16,2013,fall,midterm1,s73d002a2,Cardio,7,10,15.375,0.811052351291552
17,2013,fall,midterm1,s74c23a2a,Cardio,9,10,14.575,0.4622812320209788
18,2013,fall,midterm1,s7c1c9d2e,Cardio,10,10,11.9,-0.7039221980399987
19,2013,fall,midterm1,s7c97e351,Cardio,9,10,13.9,0.1680056001364334
20,2013,fall,midterm1,s7dfc8641,Cardio,10,10,10.375,-1.3687671441495284
21,2013,fall,midterm1,s8d81cf8b,Cardio,10,10,12.55,-0.420545663632658
22,2013,fall,midterm1,s985b5480,Cardio,10,10,18.325,2.097145853601789
23,2013,fall,midterm1,s9bd61dd,Cardio,10,10,16.875,1.464998199923876
24,2013,fall,midterm1,s9c2e126f,Cardio,10,10,11.675,-0.8020140753348471
25,2013,fall,midterm1,s9fb8e2c9,Cardio,10,10,17.025,1.530392784787108
26,2013,fall,midterm1,sa1918ccc,Cardio,10,10,16.4,1.257915347856973
27,2013,fall,midterm1,sac345013,Cardio,10,10,12.925,-0.257059201474577
28,2013,fall,midterm1,sb6c9f56a,Cardio,9,10,11.625,-0.8238122702892582
29,2013,fall,midterm1,sbe8b1628,Cardio,10,10,16.3,1.214318957948152
30,2013,fall,midterm1,scad74c3a,Cardio,10,10,11.075,-1.063592414787777
31,2013,fall,midterm1,sce9b742f,Cardio,10,10,13.325,-0.0826736418392912
32,2013,fall,midterm1,sd2c29562,Cardio,10,10,11.95,-0.6821240030855883
33,2013,fall,midterm1,sd9c4ec42,Cardio,10,10,11.3,-0.965500537492928
34,2013,fall,midterm1,sea639169,Cardio,9,10,14.525,0.4404830370665685
35,2013,fall,midterm1,sed334770,Cardio,10,10,15.125,0.702061376519498
36,2013,fall,midterm1,seeeebe19,Cardio,10,10,16.6,1.3451081276746173
37,2013,fall,midterm1,sef2a3ebc,Cardio,10,10,11.875,-0.7148212955172042
38,2013,fall,midterm1,sf1424e10,Cardio,10,10,15.65,0.9309424235408116
39,2013,fall,midterm1,sfc3bcc7d,Cardio,10,10,17.675,1.8137693191944493
40,2013,fall,midterm1,sfee6ffa8,Cardio,10,10,15.125,0.702061376519498
0,2013,spring,quiz9x,s23f81012,Cheaper,5,5,15.88888888888889,-1.223696558730736
1,2013,spring,quiz9x,s29d1098c,Cheaper,5,5,38.18518518518518,4.187276472215034
2,2013,spring,quiz9x,s2ccaa61c,Cheaper,5,5,19.55555555555556,-0.3338521566316795
3,2013,spring,quiz9x,s2f86ca57,Cheaper,2,5,21.22222222222222,0.0706225715951622
4,2013,spring,quiz9x,s568e6c7b,Cheaper,1,5,17.51851851851852,-0.8282101577978225
5,2013,spring,quiz9x,s57c38b49,Cheaper,4,5,18.07407407407408,-0.6933852483888743
6,2013,spring,quiz9x,s5abb4733,Cheaper,0,5,23.88888888888889,0.7177821367581119
7,2013,spring,quiz9x,s6c8bfc2f,Cheaper,0,5,20.59259259259259,-0.0821789924016452
8,2013,spring,quiz9x,s6d684e40,Cheaper,1,5,21.74074074074074,0.1964591537101803
9,2013,spring,quiz9x,s74625dd,Cheaper,0,5,20.666666666666668,-0.064202337813785
10,2013,spring,quiz9x,s7ccd28a3,Cheaper,5,5,22.296296296296298,0.3312840631191284
11,2013,spring,quiz9x,s7fe50145,Cheaper,2,5,17.703703703703702,-0.7832685213281737
12,2013,spring,quiz9x,sa8337da7,Cheaper,4,5,17.25925925925926,-0.8911284488553315
13,2013,spring,quiz9x,saffd1abc,Cheaper,1,5,24.55555555555556,0.8795720280488503
14,2013,spring,quiz9x,sb7db06e9,Cheaper,5,5,25.59259259259259,1.1312451922788846
15,2013,spring,quiz9x,sc34ad8cd,Cheaper,0,5,19.55555555555556,-0.3338521566316795
16,2013,spring,quiz9x,sca85c16d,Cheaper,1,5,21.444444444444443,0.1245525353587412
17,2013,spring,quiz9x,sd51cb744,Cheaper,5,5,21.96296296296296,0.2503891174737583
18,2013,spring,quiz9x,sd9363351,Cheaper,0,5,18.40740740740741,-0.6124903027435059
19,2013,spring,quiz9x,sdb4c4aed,Cheaper,0,5,18.51851851851852,-0.5855253208617165
20,2013,spring,quiz9x,sddb081b4,Cheaper,2,5,21.444444444444443,0.1245525353587412
21,2013,spring,quiz9x,sea449dee,Cheaper,1,5,21.185185185185187,0.061634244301233
22,2013,spring,quiz9x,sed47133e,Cheaper,2,5,23.14814814814815,0.5380155908795149
23,2013,spring,quiz9x,sef55ce71,Cheaper,5,5,16.37037037037037,-1.106848303909648
24,2013,spring,quiz9x,sf0f03a1e,Cheaper,1,5,22.296296296296298,0.3312840631191284
25,2013,spring,quiz9x,sf6f33c5f,Cheaper,2,5,17.185185185185187,-0.9091051034431908
26,2013,spring,quiz9x,sfe2341ab,Cheaper,1,5,19.25925925925926,-0.4057587749831195
27,2013,spring,quiz9x,sfed34002,Cheaper,2,5,20.55555555555556,-0.0911673196955735
0,2013,fall,midterm1,s185bfebd,DashSquare,10,10,10.38095238095238,-0.3625997879352887
1,2013,fall,midterm1,s1a555e8d,DashSquare,9,10,12.571428571428571,0.0446815184451776
2,2013,fall,midterm1,s1ca6c9e5,DashSquare,9,10,11.547619047619047,-0.145678222580475
3,2013,fall,midterm1,s1e11464e,DashSquare,8,10,11.88095238095238,-0.0837006324790999
4,2013,fall,midterm1,s1f00f8e9,DashSquare,10,10,12.30952380952381,-0.004015159491617
5,2013,fall,midterm1,s1f23c370,DashSquare,9,10,7.738095238095238,-0.8539935380247639
6,2013,fall,midterm1,s2f86ca57,DashSquare,9,10,12.428571428571429,0.0181196941160168
7,2013,fall,midterm1,s3551f054,DashSquare,9,10,12.428571428571429,0.0181196941160168
8,2013,fall,midterm1,s3752a3d2,DashSquare,9,10,7.738095238095238,-0.8539935380247639
9,2013,fall,midterm1,s3871c520,DashSquare,6,10,10.38095238095238,-0.3625997879352887
10,2013,fall,midterm1,s3b5db8f5,DashSquare,10,10,12.738095238095235,0.0756703134958648
11,2013,fall,midterm1,s3f27df0f,DashSquare,9,10,8.833333333333334,-0.6503528848345307
12,2013,fall,midterm1,s4818f91f,DashSquare,0,10,31.142857142857142,3.497718681236086
13,2013,fall,midterm1,s55ec4057,DashSquare,9,10,7.738095238095238,-0.8539935380247639
14,2013,fall,midterm1,s6c6b85b5,DashSquare,9,10,7.738095238095238,-0.8539935380247639
15,2013,fall,midterm1,s73afdd31,DashSquare,8,10,10.666666666666666,-0.3094761392769669
16,2013,fall,midterm1,s73d002a2,DashSquare,10,10,16.023809523809526,0.6865922730665648
17,2013,fall,midterm1,s74c23a2a,DashSquare,9,10,10.69047619047619,-0.3050491685554401
18,2013,fall,midterm1,s7c1c9d2e,DashSquare,10,10,16.023809523809526,0.6865922730665648
19,2013,fall,midterm1,s7dfc8641,DashSquare,9,10,12.30952380952381,-0.004015159491617
20,2013,fall,midterm1,s8d81cf8b,DashSquare,10,10,12.666666666666666,0.0623894013312847
21,2013,fall,midterm1,s985b5480,DashSquare,10,10,10.38095238095238,-0.3625997879352887
22,2013,fall,midterm1,s9bd61dd,DashSquare,10,10,12.80952380952381,0.0889512256604458
23,2013,fall,midterm1,s9c2e126f,DashSquare,6,10,8.904761904761905,-0.6370719726699503
24,2013,fall,midterm1,s9fb8e2c9,DashSquare,9,10,7.738095238095238,-0.8539935380247639
25,2013,fall,midterm1,sa1918ccc,DashSquare,8,10,10.404761904761903,-0.3581728172137619
26,2013,fall,midterm1,sa57ba5b5,DashSquare,5,10,11.928571428571429,-0.074846691036046
27,2013,fall,midterm1,sabe62f19,DashSquare,9,10,8.642857142857142,-0.6857686506067454
28,2013,fall,midterm1,sac345013,DashSquare,5,10,15.38095238095238,0.5670640635853404
29,2013,fall,midterm1,sb6c9f56a,DashSquare,10,10,12.666666666666666,0.0623894013312847
30,2013,fall,midterm1,sbe8b1628,DashSquare,8,10,12.166666666666666,-0.0305769838207781
31,2013,fall,midterm1,scad74c3a,DashSquare,9,10,10.452380952380953,-0.349318875770708
32,2013,fall,midterm1,sce9b742f,DashSquare,10,10,11.404761904761903,-0.1722400469096361
33,2013,fall,midterm1,sd2c29562,DashSquare,9,10,8.833333333333334,-0.6503528848345307
34,2013,fall,midterm1,sd9c4ec42,DashSquare,10,10,11.19047619047619,-0.2120827834033772
35,2013,fall,midterm1,sea639169,DashSquare,8,10,8.595238095238095,-0.6946225920497989
36,2013,fall,midterm1,sed334770,DashSquare,9,10,7.738095238095238,-0.8539935380247639
37,2013,fall,midterm1,seeeebe19,DashSquare,8,10,26.23809523809524,2.5857627126015648
38,2013,fall,midterm1,sef2a3ebc,DashSquare,9,10,11.357142857142858,-0.1810939883526893
39,2013,fall,midterm1,sf1424e10,DashSquare,6,10,8.880952380952381,-0.6414989433914772
40,2013,fall,midterm1,sfc3bcc7d,DashSquare,10,10,19.666666666666668,1.363918793460166
41,2013,fall,midterm1,sfee6ffa8,DashSquare,9,10,7.738095238095238,-0.8539935380247639
42,2014,fall,exam1b,sde957452,DashSquare,5,5,31.142857142857142,3.497718681236086
0,2013,spring,quiz7,s111f453,DoubleLen,4,6,20.70833333333333,2.1660477574281733
1,2013,spring,quiz7,s189f9c70,DoubleLen,2,6,12.75,0.1374236243579968
2,2013,spring,quiz7,s18f746e0,DoubleLen,6,6,10.541666666666666,-0.4254930198970788
3,2013,spring,quiz7,s23f81012,DoubleLen,6,6,11.5,-0.1812084384278949
4,2013,spring,quiz7,s29d1098c,DoubleLen,6,6,9.291666666666666,-0.7441250826829706
5,2013,spring,quiz7,s2ccaa61c,DoubleLen,6,6,11.229166666666666,-0.2502453853648383
6,2013,spring,quiz7,s2f86ca57,DoubleLen,2,6,12.479166666666666,0.0683866774210534
7,2013,spring,quiz7,s407c0b0f,DoubleLen,2,6,18.52083333333333,1.608441647552863
8,2013,spring,quiz7,s418802b8,DoubleLen,2,6,22.52083333333333,2.628064248467717
9,2013,spring,quiz7,s45d6d438,DoubleLen,5,6,13.8125,0.4082608777260049
10,2013,spring,quiz7,s483bc3e,DoubleLen,1,6,15.166666666666666,0.7534456124107208
11,2013,spring,quiz7,s568e6c7b,DoubleLen,6,6,11.5,-0.1812084384278949
12,2013,spring,quiz7,s57c38b49,DoubleLen,6,6,8.520833333333334,-0.9406148547342704
13,2013,spring,quiz7,s5bd13671,DoubleLen,4,6,16.770833333333332,1.1623567596526152
14,2013,spring,quiz7,s663f70e4,DoubleLen,6,6,9.583333333333334,-0.6697776013662622
15,2013,spring,quiz7,s6c8bfc2f,DoubleLen,2,6,13.0625,0.2170816400544698
16,2013,spring,quiz7,s6d684e40,DoubleLen,6,6,7.5625,-1.1848994362034542
17,2013,spring,quiz7,s70c07b9e,DoubleLen,3,6,12.1875,-0.0059608038956544
18,2013,spring,quiz7,s74625dd,DoubleLen,2,6,11.479166666666666,-0.1865189728076599
19,2013,spring,quiz7,s764d3697,DoubleLen,2,6,11.770833333333334,-0.1121714914909515
20,2013,spring,quiz7,s7685a175,DoubleLen,2,6,22.979166666666668,2.7448960048225453
21,2013,spring,quiz7,s81792444,DoubleLen,6,6,9.604166666666666,-0.6644670669864977
22,2013,spring,quiz7,s830be0cb,DoubleLen,3,6,9.354166666666666,-0.728193479543676
23,2013,spring,quiz7,s92c309ce,DoubleLen,2,6,10.854166666666666,-0.3458350042006058
24,2013,spring,quiz7,s9d049cf5,DoubleLen,3,6,7.5625,-1.1848994362034542
25,2013,spring,quiz7,sa2374186,DoubleLen,2,6,11.583333333333334,-0.1599663009088353
26,2013,spring,quiz7,sa6af7077,DoubleLen,4,6,9.645833333333334,-0.6538459982269677
27,2013,spring,quiz7,sad8416a9,DoubleLen,4,6,9.479166666666666,-0.6963302732650869
28,2013,spring,quiz7,sae45b238,DoubleLen,3,6,12.1875,-0.0059608038956544
29,2013,spring,quiz7,saffd1abc,DoubleLen,6,6,7.5625,-1.1848994362034542
30,2013,spring,quiz7,sb069dfe6,DoubleLen,1,6,14.708333333333334,0.6366138560558942
31,2013,spring,quiz7,sbb8e5f35,DoubleLen,1,6,12.625,0.1055604180794076
32,2013,spring,quiz7,sbcd8d614,DoubleLen,3,6,23.229166666666668,2.8086224173797234
33,2013,spring,quiz7,sbe8b1628,DoubleLen,2,6,11.6875,-0.1334136290100111
34,2013,spring,quiz7,sc07e0f8a,DoubleLen,5,6,13.416666666666666,0.3073607245104723
35,2013,spring,quiz7,sc2ea6ca8,DoubleLen,6,6,9.75,-0.6272933263281435
36,2013,spring,quiz7,sc34ad8cd,DoubleLen,2,6,11.5625,-0.1652768352886003
37,2013,spring,quiz7,sc6713607,DoubleLen,1,6,17.958333333333332,1.4650572192992124
38,2013,spring,quiz7,sca85c16d,DoubleLen,4,6,11.041666666666666,-0.2980401947827221
39,2013,spring,quiz7,scb538af7,DoubleLen,4,6,13.416666666666666,0.3073607245104723
40,2013,spring,quiz7,sd51cb744,DoubleLen,6,6,7.5625,-1.1848994362034542
41,2013,spring,quiz7,sd9363351,DoubleLen,6,6,7.5625,-1.1848994362034542
42,2013,spring,quiz7,sdb4c4aed,DoubleLen,6,6,9.895833333333334,-0.5901195856697893
43,2013,spring,quiz7,sea449dee,DoubleLen,6,6,9.770833333333334,-0.6219827919483785
44,2013,spring,quiz7,sed47133e,DoubleLen,6,6,10.895833333333334,-0.3352139354410758
45,2013,spring,quiz7,sef55ce71,DoubleLen,5,6,13.583333333333334,0.3498449995485915
46,2013,spring,quiz7,sf0f03a1e,DoubleLen,5,6,8.6875,-0.8981305796961515
47,2013,spring,quiz7,sf3e641eb,DoubleLen,6,6,9.4375,-0.7069513420246164
48,2013,spring,quiz7,sfed34002,DoubleLen,6,6,9.770833333333334,-0.6219827919483785
0,2013,fall,quiz1,s1a555e8d,DoublePentagon,7,7,6.8108108108108105,-1.2563168306136858
1,2013,fall,quiz1,s1ca6c9e5,DoublePentagon,7,7,8.18918918918919,-0.7116318154617117
2,2013,fall,quiz1,s1e11464e,DoublePentagon,7,7,8.432432432432432,-0.6155109304348932
3,2013,fall,quiz1,s1f00f8e9,DoublePentagon,7,7,8.594594594594595,-0.5514303404170136
4,2013,fall,quiz1,s1f23c370,DoublePentagon,7,7,6.8108108108108105,-1.2563168306136858
5,2013,fall,quiz1,s2f86ca57,DoublePentagon,2,7,13.91891891891892,1.55254903183669
6,2013,fall,quiz1,s3551f054,DoublePentagon,6,7,8.972972972972974,-0.4019089637086283
7,2013,fall,quiz1,s372a0966,DoublePentagon,7,7,7.216216216216216,-1.0961153555689878
8,2013,fall,quiz1,s3752a3d2,DoublePentagon,7,7,7.405405405405405,-1.021354667214795
9,2013,fall,quiz1,s3871c520,DoublePentagon,5,7,12.675675675675675,1.0612645083662815
10,2013,fall,quiz1,s3b5db8f5,DoublePentagon,7,7,9.37837837837838,-0.2417074886639294
11,2013,fall,quiz1,s3f27df0f,DoublePentagon,7,7,8.18918918918919,-0.7116318154617117
12,2013,fall,quiz1,s4818f91f,DoublePentagon,1,7,14.54054054054054,1.7981912935718936
13,2013,fall,quiz1,s55ec4057,DoublePentagon,6,7,14.27027027027027,1.6913903102087615
14,2013,fall,quiz1,s6c6b85b5,DoublePentagon,6,7,8.08108108108108,-0.7543522088069649
15,2013,fall,quiz1,s72c0bead,DoublePentagon,4,7,10.486486486486486,0.1961765431249112
16,2013,fall,quiz1,s74c23a2a,DoublePentagon,5,7,11.18918918918919,0.4738590998690551
17,2013,fall,quiz1,s7c1c9d2e,DoublePentagon,7,7,9.16216216216216,-0.3271482753544371
18,2013,fall,quiz1,s7dfc8641,DoublePentagon,7,7,10.27027027027027,0.1107357564344057
19,2013,fall,quiz1,s8d81cf8b,DoublePentagon,7,7,8.18918918918919,-0.7116318154617117
20,2013,fall,quiz1,s9bd61dd,DoublePentagon,5,7,13.54054054054054,1.4030276551283047
21,2013,fall,quiz1,s9fb8e2c9,DoublePentagon,6,7,7.45945945945946,-0.9999944705421684
22,2013,fall,quiz1,sa1918ccc,DoublePentagon,6,7,8.567567567567568,-0.5621104387533264
23,2013,fall,quiz1,sabe62f19,DoublePentagon,5,7,11.35135135135135,0.5379396898869341
24,2013,fall,quiz1,sb63d1182,DoublePentagon,5,7,15.972972972972974,2.3642365053964944
25,2013,fall,quiz1,sb6c9f56a,DoublePentagon,7,7,11.62162162162162,0.6447406732500656
26,2013,fall,quiz1,sbe8b1628,DoublePentagon,7,7,9.08108108108108,-0.3591885703633758
27,2013,fall,quiz1,scad74c3a,DoublePentagon,7,7,7.783783783783784,-0.8718332905064099
28,2013,fall,quiz1,sce9b742f,DoublePentagon,7,7,12.81081081081081,1.1146650000478475
29,2013,fall,quiz1,sd2c29562,DoublePentagon,7,7,11.702702702702704,0.6767809682590065
30,2013,fall,quiz1,sd9c4ec42,DoublePentagon,7,7,9.054054054054054,-0.3698686686996887
31,2013,fall,quiz1,sddd4a271,DoublePentagon,7,7,6.8108108108108105,-1.2563168306136858
32,2013,fall,quiz1,sea639169,DoublePentagon,7,7,7.783783783783784,-0.8718332905064099
33,2013,fall,quiz1,sed334770,DoublePentagon,7,7,11.0,0.3990984115148625
34,2013,fall,quiz1,seeeebe19,DoublePentagon,5,7,10.243243243243244,0.1000556580980927
35,2013,fall,quiz1,sef2a3ebc,DoublePentagon,1,7,15.08108108108108,2.0117932602981576
